path,participant_id,sequence_id,sign
ผ่าน\24.parquet,24,52,ผ่าน
ผ่าน\25.parquet,25,52,ผ่าน
ผ่าน\27.parquet,27,52,ผ่าน
ผ่าน\28.parquet,28,52,ผ่าน
ผ่าน\29.parquet,29,52,ผ่าน
ผ่าน\3.parquet,3,52,ผ่าน
ผ่าน\4.parquet,4,52,ผ่าน
ผ่าน\5.parquet,5,52,ผ่าน
ผ่าน\6.parquet,6,52,ผ่าน
ผ่าน\7.parquet,7,52,ผ่าน
ผ่าน\8.parquet,8,52,ผ่าน
ผ่าน\9.parquet,9,52,ผ่าน
ฝ\0.parquet,0,93,ฝ
ฝ\1.parquet,1,93,ฝ
ฝ\10.parquet,10,93,ฝ
ฝ\11.parquet,11,93,ฝ
ฝ\12.parquet,12,93,ฝ
ฝ\13.parquet,13,93,ฝ
ฝ\14.parquet,14,93,ฝ
ฝ\15.parquet,15,93,ฝ
ฝ\16.parquet,16,93,ฝ
ฝ\17.parquet,17,93,ฝ
ฝ\19.parquet,19,93,ฝ
ฝ\2.parquet,2,93,ฝ
ฝ\20.parquet,20,93,ฝ
ฝ\22.parquet,22,93,ฝ
ฝ\23.parquet,23,93,ฝ
ฝ\24.parquet,24,93,ฝ
ฝ\25.parquet,25,93,ฝ
ฝ\27.parquet,27,93,ฝ
ฝ\28.parquet,28,93,ฝ
ฝ\29.parquet,29,93,ฝ
ฝ\3.parquet,3,93,ฝ
ฝ\4.parquet,4,93,ฝ
ฝ\5.parquet,5,93,ฝ
ฝ\6.parquet,6,93,ฝ
ฝ\7.parquet,7,93,ฝ
ฝ\8.parquet,8,93,ฝ
ฝ\9.parquet,9,93,ฝ
พ\0.parquet,0,94,พ
พ\1.parquet,1,94,พ
พ\10.parquet,10,94,พ
พ\11.parquet,11,94,พ
พ\12.parquet,12,94,พ
พ\13.parquet,13,94,พ
พ\14.parquet,14,94,พ
พ\15.parquet,15,94,พ
พ\16.parquet,16,94,พ
พ\17.parquet,17,94,พ
พ\19.parquet,19,94,พ
พ\2.parquet,2,94,พ
พ\20.parquet,20,94,พ
พ\22.parquet,22,94,พ
พ\23.parquet,23,94,พ
พ\24.parquet,24,94,พ
พ\25.parquet,25,94,พ
พ\27.parquet,27,94,พ
พ\28.parquet,28,94,พ
พ\29.parquet,29,94,พ
พ\3.parquet,3,94,พ
พ\4.parquet,4,94,พ
พ\5.parquet,5,94,พ
พ\6.parquet,6,94,พ
พ\7.parquet,7,94,พ
พ\8.parquet,8,94,พ
พ\9.parquet,9,94,พ
พนักงานขาย\0.parquet,0,60,พนักงานขาย
พนักงานขาย\1.parquet,1,60,พนักงานขาย
พนักงานขาย\10.parquet,10,60,พนักงานขาย
พนักงานขาย\11.parquet,11,60,พนักงานขาย
พนักงานขาย\12.parquet,12,60,พนักงานขาย
พนักงานขาย\13.parquet,13,60,พนักงานขาย
พนักงานขาย\14.parquet,14,60,พนักงานขาย
พนักงานขาย\15.parquet,15,60,พนักงานขาย
พนักงานขาย\16.parquet,16,60,พนักงานขาย
พนักงานขาย\17.parquet,17,60,พนักงานขาย
พนักงานขาย\19.parquet,19,60,พนักงานขาย
พนักงานขาย\2.parquet,2,60,พนักงานขาย
พนักงานขาย\20.parquet,20,60,พนักงานขาย
พนักงานขาย\22.parquet,22,60,พนักงานขาย
พนักงานขาย\23.parquet,23,60,พนักงานขาย
พนักงานขาย\24.parquet,24,60,พนักงานขาย
พนักงานขาย\25.parquet,25,60,พนักงานขาย
พนักงานขาย\27.parquet,27,60,พนักงานขาย
พนักงานขาย\28.parquet,28,60,พนักงานขาย
พนักงานขาย\29.parquet,29,60,พนักงานขาย
พนักงานขาย\3.parquet,3,60,พนักงานขาย
พนักงานขาย\4.parquet,4,60,พนักงานขาย
พนักงานขาย\5.parquet,5,60,พนักงานขาย
พนักงานขาย\6.parquet,6,60,พนักงานขาย
พนักงานขาย\7.parquet,7,60,พนักงานขาย
พนักงานขาย\8.parquet,8,60,พนักงานขาย
พนักงานขาย\9.parquet,9,60,พนักงานขาย
พริษฐ์ วัชรสินธุ\0.parquet,0,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\1.parquet,1,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\10.parquet,10,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\11.parquet,11,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\12.parquet,12,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\13.parquet,13,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\14.parquet,14,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\15.parquet,15,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\16.parquet,16,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\17.parquet,17,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\19.parquet,19,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\2.parquet,2,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\20.parquet,20,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\22.parquet,22,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\23.parquet,23,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\24.parquet,24,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\25.parquet,25,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\27.parquet,27,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\28.parquet,28,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\29.parquet,29,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\3.parquet,3,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\4.parquet,4,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\5.parquet,5,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\6.parquet,6,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\7.parquet,7,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\8.parquet,8,41,พริษฐ์ วัชรสินธุ
พริษฐ์ วัชรสินธุ\9.parquet,9,41,พริษฐ์ วัชรสินธุ
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\0.parquet,0,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\1.parquet,1,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\10.parquet,10,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\11.parquet,11,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\12.parquet,12,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\13.parquet,13,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\14.parquet,14,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\15.parquet,15,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\16.parquet,16,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\17.parquet,17,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\19.parquet,19,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\2.parquet,2,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\20.parquet,20,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\22.parquet,22,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\23.parquet,23,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\24.parquet,24,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\25.parquet,25,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\27.parquet,27,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\28.parquet,28,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\29.parquet,29,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\3.parquet,3,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\4.parquet,4,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\5.parquet,5,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\6.parquet,6,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\7.parquet,7,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\8.parquet,8,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา\9.parquet,9,29,พล.ต.อ.เสรีพิศุทธ์ เตมียเวสวราวุธ ศิลปะอาชา
พลเอกประยุทธ์ จันทร์โอชา\0.parquet,0,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\1.parquet,1,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\10.parquet,10,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\11.parquet,11,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\12.parquet,12,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\13.parquet,13,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\14.parquet,14,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\15.parquet,15,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\16.parquet,16,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\17.parquet,17,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\19.parquet,19,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\2.parquet,2,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\20.parquet,20,35,พลเอกประยุทธ์ จันทร์โอชา
พลเอกประยุทธ์ จันทร์โอชา\22.parquet,22,35,พลเอกประยุทธ์ จันทร์โอชา
